lon,lat,parada,denominacion
-16.426009,28.460646,1636,C/real Orotava N 210 (Bar Santiago)
-16.426592,28.459076,1637,C/ Cancelillas N 40
-16.426224,28.457387,1638,C/ Cancelillas N78
-16.426695,28.456362,1639,C/ Cancelillas (Salida Vereda Romero)
-16.426584,28.454639,1640,C/ Cancelillas N 90
-16.426561,28.454535,1641,C/ Cancelillas  N95
-16.426629,28.456235,1642,C/ Cancelillas (Sda Vereda Romero) (Bis)
-16.426218,28.457344,1643,C/ Cancelillas (Frente Al N 78)
-16.426425,28.45919,1644,C/ Cancelillas N 41
-16.427226,28.46103,1645,C/real Orotava (Subida)
-16.427262,28.461151,1646,C/real Orotava N220
-16.425895,28.460622,1647,C/ Real Orotava N 203
-16.41271,28.461689,1650,Ravelo N 49
-16.408369,28.463779,1651,Agua García N 24 (El Tinajero)
-16.405845,28.464966,1652,Agua García (Iglesia)
-16.402695,28.467701,1653,Agua García (Bar Florida)
-16.399133,28.468957,1654,Agua García N 158
-16.395618,28.469568,1655,Las Lajas (Frente A Gasolinera)
-16.392474,28.469848,1656,Las Lajas (Frente Al N177)
-16.38731,28.470072,1657,Bco Las Lajas N 278
-16.382823,28.471109,1658,Las Lajas N 320
-16.37908,28.47127,1659,Bco Las Lajas (Colegio Publico) (Bis)
-16.373502,28.471571,1660,El Ortigal N214
-16.369684,28.471936,1661,El Ortigal N 193
-16.365229,28.473849,1662,El Ortigal (Frente A Los Braseritos)
-16.363773,28.475765,1663,El Ortigal N141
-16.363649,28.479424,1664,Cruz Chica N105 ( Arquillas Del Agua )
-16.363153,28.484036,1665,Crus Chica (Matadero)
-16.362864,28.486413,1666,Ctra A El Ortigal N 47
-16.362415,28.489971,1667,Ctra A El Ortigal (Ferreteria)
-16.377748,28.496021,1680,Cruce Boqueron (Guamasa)
-16.380636,28.496319,1681,Ferreteria (Garimba)(frente Camino Pajar)
-16.383712,28.498243,1682,Garimba N32
-16.385534,28.499572,1683,Garimba N 48
-16.387882,28.500688,1684,Entrada La Caridad N 76    (Guamasa)
-16.389291,28.502174,1685,Garimba
-16.387953,28.50069,1686,Entrada La Caridad N119
-16.385454,28.4995,1687,Garimba  N 48 (Bis)
-16.383605,28.4978,1688,Garimba N57  (Bis)
-16.380984,28.496284,1689,Salida Camino  Pajar  (Bis)
-16.377524,28.495999,1690,Cruce Boqueron (Marmoles Gestoso)
-16.374882,28.495179,1691,Avdastarosa (Conchita) (Bis)
-16.373119,28.494698,1692,Avda Sta Rosa N55
-16.37169,28.494316,1693,Iglesia Starosa   N40 (Guamasa)  (Bis)
-16.367407,28.492869,1694,Camino Santa Rosa  N 7 (Cruz Chica) (Bis)
-16.306,28.482434,1695,C/ Timoteo Alberto Delgado Portal 4
-16.306784,28.482898,1696,C/ Avda La Salle
-16.308904,28.481602,1697,C Vicente Buergo ( La Verdellada)
-16.310002,28.479954,1698,C/ Vicente Buergo
-16.313359,28.482278,1700,Avda Calvo Sotelo N 39(esq O Pc)
-16.31356,28.487159,1702,El Mercado (La Laguna)
-16.189095,28.511179,1705,Bsan Jose (Suculum)
-16.323516,28.491876,1706,Lucas Vega (Trasera Garajes)
-16.178722,28.51223,1709,Mirador
-16.322982,28.488799,1710,C/juana La Blanca N 5
-16.174853,28.517639,1711,Playa Las Gaviotas
-16.325993,28.484558,1713,Cno El Vallado N48
-16.326464,28.483675,1714,Cno El Vallado N68
-16.327364,28.482527,1715,Cno El Vallado N94
-16.328395,28.480591,1716,Rancho Grande (Coromoto)
-16.3261,28.482164,1717,C/ Republica Venezuela (Frente N108)
-16.324498,28.483649,1718,C/ Republica Venezuela  N 79
-16.16404,28.520317,1720,Balayo (Punto Km 5)
-16.325078,28.485903,1721,Camino Vallado N5
-16.15537,28.52442,1722,Bar Garaje
-16.32633,28.488767,1723,Avda La Candelaria (Bl San Benito)
-16.155512,28.527378,1724,Cabina Telefonica
-16.156951,28.528873,1725,La Cruz
-16.154174,28.526353,1726,Igueste (Sandres)
-16.156785,28.528756,1728,La Cruz (Bis)
-16.155483,28.527301,1730,Cabina Telefonica (Bis)
-16.155499,28.524478,1731,Bar Garaje (Bis)
-16.316605,28.486722,1732,C/ El Juego 5
-16.164084,28.520428,1734,Balayo (Punto Km 5) (Bis)
-16.308968,28.477851,1737,C/ Del Drago N10
-16.175152,28.51769,1738,Playa Las Gaviotas (Bis)
-16.308136,28.479295,1739,C/ Del Drago N6
-16.178744,28.512406,1741,Mirador (Bis)
-16.189115,28.511177,1743,Bsan Jose (Suculum) (Bis)
-16.276625,28.442758,1747,Avda Penetracion (Cruce Pol Costa Sur)
-16.291764,28.432269,1748,Puente Hoya Fria (Autdel Sur)
-16.307882,28.425933,1749,Santa Maria Del Mar Bloque N 46
-16.308247,28.427694,1750,C/ Ataman N 27
-16.307919,28.42923,1751,C/ Punta De Anaga (Esq C/ Ahoren)
-16.307117,28.430279,1752,C/ Punta De Anaga (Esq Of De Titsa)
-16.337466,28.523117,1759,C/ Calvo Sotelo  N 16 (Tegueste)
-16.305788,28.428294,1760,C/ Tamaraga N 2
-16.338608,28.524568,1761,C/ Los Pobres N 16 (Tegueste)
-16.343734,28.524011,1762,C/ Los Pobres N 78 (Tegueste)
-16.305481,28.426519,1763,C/ Tamaraga  (Frente Al N 51)
-16.303089,28.423929,1764,Urb Añaza 1
-16.347827,28.524518,1765,Las Toscas
-16.349741,28.522325,1766,Tamarco (Elsocorro)
-16.302359,28.421911,1767,Urb Añaza 2
-16.35349,28.520856,1768,Ctra Gral Socorro N 66 (San Luis)
-16.300313,28.421492,1769,Urb Añaza 3
-16.296653,28.423093,1770,Urb Añaza 4 (Fasocvecinos)
-16.356278,28.520292,1771,Ctra Gral Socorro N 88
-16.295972,28.424539,1772,Urb Añaza    (Principio Instituto)
-16.297048,28.426273,1773,Urb Añaza    (Final Instituto)
-16.298009,28.427023,1774,Urb Añaza   ( Frente A Farmacia)
-16.300958,28.427423,1775,Urb Añaza  (Trasera Carrefur)
-16.361261,28.519188,1776,El Puente (Miravala) El Socorro (Bis)
-16.362512,28.517088,1777,Ctra Gral Del Socorro N 134
-16.360595,28.513527,1778,Ctra Gral Del Socorro N184
-16.36043,28.509265,1779,Colegio El Socorro
-16.364138,28.506146,1780,Camino Valle Molina
-16.365724,28.503203,1781,Ctra Gral Socorro N278
-16.290283,28.432256,1782,Puente Hoya Fria (Autdel Sur) (Bis)
-16.361096,28.498686,1783,La  Padilla  ( Portezuelo)  (Bis)
-16.276197,28.445247,1784,Empcementerio (Autdel Sur)
-16.358025,28.496405,1785,La Higuera (Portezuelo) (Bis)
-16.355847,28.493475,1786,Corazon De Jesus (Bis)
-16.356421,28.492297,1788,Ctra Gral Del Socorro (Frente Al N293)
-16.356059,28.491283,1790,Ctra Gral Del Socorro N420 (El Nervioso)
-16.355965,28.491257,1792,Ctra Gral Del Socorro N356
-16.25648,28.462754,1793,La Salle (Colegio S Ildefonso)
-16.356393,28.492468,1794,Ctra Gral Del Socorro N 293 (El Tema)
-16.355297,28.493814,1795,Corazon De Jesus
-16.358268,28.496416,1796,La Higuera (Portezuelo)
-16.361392,28.49903,1797,La Padilla (Portezuelo)
-16.365627,28.503391,1798,Ctra Gral Del Socorro N189
-16.364383,28.505854,1799,Ctra Gral Del Socorro N179
-16.36035,28.509184,1800,El Baden (El Socorro)(frente Al Colegio)
-16.360639,28.513789,1801,El Drago (El Socorro)
-16.362519,28.516589,1802,Ctra Gral Del Socorro N 125
-16.361155,28.519296,1803,El Puente (Miravala) El Socorro
-16.301968,28.443413,1804,Avdade Tincer Frente N 3-a
-16.303468,28.442784,1805,Avda De Tincer  N 26
-16.304223,28.444763,1806,Avda De Tincer (Colegio Publico)
-16.356804,28.520159,1807,Ctra Gral Del Socorro N88
-16.304068,28.445757,1808,Avda De Tincer (Iglesia San Alvanjo)
-16.353406,28.520828,1809,Ctra Gral Del Socorro N51
-16.349687,28.522295,1810,Ctra Gral Del Socorro N19
-16.304018,28.447728,1811,Camino Los Andenes (Frente Bar Tenderete)
-16.304813,28.44852,1812,Cruce Cmno Los Andenes-avda Los Majuelos
-16.306987,28.450261,1815,Los Andenes(frente Cons Medico))
-16.309555,28.448457,1816,El Gramal (Bloques Urb )
-16.311302,28.447394,1817,Avda Pico Teide Portal D
-16.314203,28.44505,1818,C/ Berlina
-16.315766,28.443186,1819,C/ Aires De Lima (Final)
-16.31421,28.444951,1820,C/ Berlina (Al Lado Del N 55)
-16.311298,28.447287,1821,Avda Pico Teide (Frente Al Portal D)
-16.309399,28.448651,1823,El Gramal (Frente Bloques Urb)
-16.306838,28.449955,1824,Los Andenes En El N 117
-16.306078,28.449835,1825,Los Andenes En El N 107
-16.304928,28.448473,1826,Cmno Los Andenes N 59 (Cruce-avda Los Majuleos)
-16.304142,28.44768,1827,Cmno Los Andenes (Bar Tenderete)
-16.30427,28.445604,1828,C Estudiantes La Pinta (Asociacion De Vecinos)
-16.304374,28.444446,1829,Avda De Tincer (Colegio Publico) Bis
-16.303639,28.442704,1830,Avda De Tincer  N11-b
-16.307807,28.438536,1831,El Coyetal (Esq C/ Cipres) (Cel Sobradillo)
-16.309806,28.438194,1832,Edificio Los Cercados Esq(c/el Sobradillo)
-16.310558,28.439747,1833,C/ El Sobradillo N 20
-16.312164,28.440423,1834,Asados El Sobradillo (C/sobradillo)
-16.314377,28.440816,1835,Manocar (El Sobradillo)
-16.316586,28.441646,1836,Antes Cruce C Geneto (El Sobradillo)
-16.321984,28.440574,1837,Plaza La Papa (C/sobradillo)
-16.326338,28.439446,1838,La Jurada  N 112 (Llano El Moro)
-16.327985,28.440839,1839,Las Higueretas Ent C/el Morro (Llel Moro)
-16.332005,28.443079,1840,C/el Freno (Ctrallmoro)(frente Ferreteria)
-16.334293,28.442086,1841,Llano Del Moro
-16.333853,28.442192,1842,Llano Del Moro (Frente Al N148)
-16.331887,28.442869,1843,C/el Freno (Ctrallmoro) (Ferreteria)
-16.327854,28.440603,1844,Las Higueretas N49  (Llel Moro)
-16.326194,28.439265,1845,La Jurada (Sald C/ La Jurada) (Llano El Moro)
-16.321973,28.439935,1846,Plaza La Papa (C/sobradillo)(vuelta)
-16.316467,28.441418,1847,Pasado Cruce Geneto (El Sobradillo)
-16.314199,28.440763,1848,Frente Manocar (El Sobradillo)
-16.312623,28.440155,1849,Bar  Zurron (C/el Sobradillo)
-16.310546,28.439651,1850,C/el Sobradillo Frente Al N 20
-16.310329,28.438187,1851,C/el Sobradillo N 15
-16.307684,28.438361,1852,El Coyetal (Iglesia Bco Grande)
-16.289466,28.470017,1853,Ent Valle Tabares (Frente Al N 13)
-16.289319,28.472496,1854,C/ Valle Tabares N 64
-16.289489,28.475014,1855,Entrada La Piterita N108   (La Cuesta)
-16.289644,28.47773,1856,Ctra Valle Tabares (Frente Al N109)
-16.289751,28.483545,1857,Valle Tabares
-16.28545,28.482185,1858,Cruz De Guerra (Vtabares)(en Farmacia)
-16.283234,28.483598,1859,La Curva Los Cochinos
-16.278581,28.488251,1860,Valle Jimenez
-16.278185,28.489011,1861,Valle Jimenez (El Pozo De Agua)
-16.272494,28.495083,1862,Lomo Las Casillas (Frente Al N 181)
-16.271673,28.493065,1863,Lomo Las Casillas N 166
-16.271575,28.493004,1864,Lomo Las Casillas N 166 Bis
-16.272453,28.495078,1865,Lomo Las Casillas  N 181
-16.275787,28.492078,1866,Valle Jimenez (El Pozo De Agua)(bis)
-16.278744,28.488261,1867,Valle Jimenez (Bis)
-16.282544,28.484031,1868,La Curva Los Cochinos (Bis)
-16.285464,28.48222,1869,Cruz De Guerra (Vtabares)(f Farmacia)(bis)
-16.289783,28.48364,1870,Valle Tabares (Bis)
-16.289688,28.477761,1871,Ctra Valle Tabares  N 109
-16.289528,28.475081,1872,Entrada La Piterita (En Rest Campo Mar)
-16.28948,28.472178,1873,Ctra Valle Tabares N 41
-16.289492,28.469828,1874,Ent Valle Tabares En El N 13
-16.279701,28.473728,1875,El Rocio
-16.281816,28.470894,1876,C Jose Escobedo (Esq C Eugenio Rguez)
-16.284822,28.470622,1877,C Machado Y Fiesco  (P N I)
-16.286868,28.472535,1879,C/ Marques De Bajamar N 22 (Esq Armoni
-16.284975,28.472137,1880,C/ Marques De Bajamar N52
-16.2835,28.471936,1881,C/ Marques De Bajamar N71
-16.283255,28.470573,1882,C/ Maria Auxiliadora N15
-16.281934,28.470082,1883,Avda San Cristobal (Ambulatorio)
-16.279617,28.471726,1884,C/ Garachico
-16.294142,28.445651,1885,Trasera Juan Bordon
-16.29654,28.443776,1886,C/ Padre Manjon (Esq Tras Colegio)
-16.296022,28.442795,1887,Avda De San Matias N 14
-16.294897,28.440515,1888,C/san Nicolas (Frente N 9)
-16.295348,28.439082,1889,C/ San Mauricio (Frente N7)
-16.296406,28.437749,1890,C/ San  Mauricio N 28
-16.297721,28.437565,1891,C/ San Patricio N 15
-16.296856,28.439306,1892,San Matias
-16.29782,28.439921,1893,C/s Jorge Bernardino (En El Belen)
-16.296535,28.441997,1894,Avda San Matias (Frente Al N 30)
-16.297114,28.443861,1895,C/ Sto Tomas De Aquino (Frente Conf Julia)
-16.300105,28.453828,1896,C San Miguel De Chimisay N 122
-16.300869,28.454686,1897,C San Miguel De Chimisay (Frente Bar Alajero)
-16.300603,28.456625,1898,C San Miguel De Chimisay (Frente N 196)
-16.302012,28.45773,1899,Avda La Libertad (En Barrio San Juan)
-16.302269,28.457615,1900,Avda La Libertad (Frente Barrio San Juan)
-16.290645,28.446328,1903,Emp Tf- 5  Las Moraditas Taco
-16.410655,28.481931,1905,Ctra  Tacoronte -tejina (Cristo Tac) (Bis)
-16.410781,28.484319,1906,Rotonda Cruce Del Pris
-16.409046,28.486948,1907,Callejon Grande (Bis)
-16.408368,28.494193,1908,Cruce Mesa Del Mar(los Perales) (Bis)
-16.407004,28.49939,1909,Ctra Tacoronte - Tejina  (Mercadillo) (Bis)
-16.406411,28.50057,1910,Ctratacoronte - Tejina (Col Publico)(bis)
-16.404436,28.503135,1911,Ctra Tacoronte - Tejina (Cruce La Caridad)
-16.40253,28.506083,1912,Ctra Tacoronte - Tejina N264(cta Camineros) (Bi
-16.40002,28.509732,1913,Presas Ocampo N 291 (Bis)
-16.397469,28.511349,1914,Ctra Tacoronte - Tejina (Rotonda Boqueron)
-16.393759,28.512247,1915,Ctra Tacoronte-tejinan325
-16.386085,28.514502,1916,Curva Djavier (Vguerra) (Bis)
-16.391679,28.516351,1917,La Curva (Vguerra) (Bis)
-16.389516,28.517537,1918,Cta Tacoronte-tejina N195 (Ig Rosario) (Bis)
-16.384028,28.520899,1919,Ctra Tacoronte-tejina N 101 (Correo V G)
-16.382759,28.521293,1920,Ctra Tacoronte-tejina (Camino Moya) (Bis)
-16.378951,28.524645,1921,Ctra Tacoronte-tejina (La Herreña) (Bis)
-16.375949,28.525498,1922,Ctra Tacoronte-tejina (Cñia Agr) (Bis)
-16.373466,28.528193,1923,Ctra Tacoronte-tejina (Sub Al Pico)
-16.369323,28.53294,1924,La Castellana N28 (Centro De Salud) (Bis)
-16.365336,28.533579,1925,La Castellana (Instituto)
-16.363409,28.533942,1926,Ctra Tejina-tacoronte  N 10
-16.365395,28.533645,1927,La Castellana N 32 (Frente Instituto)
-16.369077,28.533222,1928,La Castellana N28 (Centro De Salud)
-16.373496,28.52835,1929,Ctra Tejina-tacoronte (Mirabal)
-16.376091,28.525581,1930,Ctra  Tejina-tacoronte (Cñia Agr)
-16.379147,28.524759,1931,Ctra Tejina-tacoronte (La Herreña)
-16.382887,28.521422,1932,Ctra Tejina-tacoronte (Camino Moya)
-16.384185,28.520945,1933,Ctra Tejina-tacoronte N104 (Correo Vg)
-16.388952,28.518163,1934,Ctra Tejina-tacoronte (Ig Del Rosario)
-16.391959,28.516332,1935,La Curva (Vguerra)
-16.386444,28.514555,1936,Curva Djavier (Vguerra)
-16.390992,28.513512,1937,Ctra Tejina-tacoronte (Finca La Carta)
-16.393878,28.512315,1938,Ctra Tejina-tacoronte (Casa Teofilo)
-16.397754,28.511374,1939,Ctra Tejinatacoronte N364(fielato Valle)
-16.400088,28.509868,1940,Presas Ocampo N 291
-16.402877,28.506119,1941,Ctra Tejina-tacoronte (Cta Camineros)
-16.404656,28.503121,1942,Ctra Tejina-tacoronte N223 (San Juan)
-16.406523,28.500817,1943,Ctra Tejina-tacoronte N181(col Publico)
-16.40719,28.499274,1944,Ctra Tejina-tacoronte N171 (Mercadillo)
-16.408831,28.49372,1945,Cruce Mesa Del Mar (Los Perales)
-16.409191,28.487058,1946,Callejn Grande
-16.410891,28.484157,1947,Rotonda Cruce Del Pris(guardia Civil)
-16.411066,28.481374,1948,Ctra  Tejina-tacoronte (Cristo Tac)
-16.414574,28.477509,1949,Tacoronte I (Frente Cine Capitol)
-16.415436,28.475599,1950,Estacion De Tacoronte
-16.416532,28.476458,1951,Escuela Profesional (Tac) C/ismael Dguez N 10
-16.417763,28.479056,1952,C/ Ismael Rguez N 70 (Polideportivo)
-16.408642,28.495926,1957,Entrada Urbanizacion En Eln 18 (Mesa Del Mar)
-16.412515,28.49849,1958,Parque Mesa Del Mar N56-b
-16.418173,28.500055,1959,Camino La Arena Cruce Con C/ Guayonje N154
-16.420965,28.502575,1960,C/guayonje Pasado  N101 (Sup  Renol)
-16.423315,28.502926,1961,Residencia Madini (Mesa Del Mar)
-16.423952,28.502319,1962,Mesa Del Mar
-16.423421,28.50312,1963,Residencia Madini (Mesa Del Mar) (Bis)
-16.421428,28.50188,1964,C/ Guayonje N  115 (Sup Renol)
-16.41828,28.500026,1965,Camino La Arena Cruce Con C/ Guayonje
-16.413408,28.498462,1966,Parque Mesa Del Mar N 72
-16.408556,28.49573,1967,Entrada Urb  (Mesa Del Mar) Frente  N 18
-16.304267,28.427103,1969,Tf-2  Plazoleta Santa Maria
-16.301134,28.435206,1970,B El Dragillo
-16.30405,28.440004,1971,Emp El Molino Tf-2
-16.308057,28.445386,1972,Emp De Tincer Tf-2
-16.307156,28.455919,1973,Emp Geneto Tf-2(rot Leroy Merlin)
-16.304841,28.464288,1974,C Comercial Alcampo (Repsol)
-16.308628,28.445054,1976,Emp De Tincer Tf-2
-16.305017,28.440094,1977,Emp El Molino Tf-2
-16.304059,28.427043,1978,Tf-2-plazoleta Santa Maria
-16.41392,28.484306,1979,C/ Herreria (Entrada)
-16.415764,28.486673,1980,Cuatro Caminos (Ctacoronte)
-16.418795,28.489259,1981,C/ Guayonje N2 ( Tacoronte)
-16.421009,28.490192,1982,Guayonje Frente N 51(tacoronte)
-16.419845,28.494907,1983,Escuela Agraria (Tacoronte)
-16.418437,28.500073,1984,Camino La Arena (Cruce Mesa Del Mar)
-16.416622,28.504497,1985,Puerto  Madera N 32 (El Pris)
-16.415915,28.507139,1986,Frente Casa El Rubio (El Pris)
-16.416228,28.511207,1987,C/juan Fernandez N4-a
-16.417677,28.515178,1988,Punta El Viento (El Pris
-16.419752,28.509332,1989,Entrada Al Pris (El Pris)
-16.420893,28.510142,1990,El Pris
-16.419909,28.509227,1991,Entrada Al Pris (El Pris(bis)
-16.417366,28.515343,1992,Punta El Viento (El Pris)(bis)
-16.411732,28.515616,1993,C/ Tagoro N127
-16.409844,28.513227,1994,C/ Tagoro N 95
-16.408845,28.510713,1995,C/ Candido Lopez Trujillo
-16.40855,28.510218,1996,C/ Juanita Dorta N1
-16.409814,28.51331,1997,C/ Tagoro (Frente N95)
-16.411641,28.515688,1998,C/ Tagoro (Frente N127)
-16.416285,28.511103,1999,C/ Juan Fernandez N7
-16.416016,28.506986,2000,Casa El Rubio (El Pris)
-16.416694,28.504508,2001,Puerto  Madera  (El Pris)
-16.418524,28.500118,2002,Camino La Arena (Cruce Mesa Del Mar)(bis)
-16.419908,28.494847,2003,Frente Escuela Agraria (Tacoronte)
-16.421161,28.490275,2004,Guayonje  N 51(tacoronte)
-16.418675,28.489182,2005,C/ Guayonje N 11 ( Tacoronte)
-16.415753,28.486585,2006,C/ Herreria N 27 (Cuatro Caminos)
-16.413861,28.484321,2007,Salida C/ Herreria
-16.312917,28.4722,2008,Cnosan Bartolome  N 44(cvenezuela)
-16.311464,28.468067,2009,Cmnosan Bartolome N 96 (Guajara)
-16.309159,28.464445,2010,Cmno San Bartolome  (Iglesia)
-16.308045,28.459975,2011,Cmno San Bartolome  N 167 (B Poligono)
-16.308365,28.458218,2012,Cmno San Bartolome N 260
-16.30918,28.456642,2013,Cmno San Bartolome (Subida A Geneto)
-16.30952,28.450231,2014,Los Andenes (Urb Gramal)
-16.298073,28.453283,2016,Avda Los Majuelos (Antes Plaza San Félix)
-16.298738,28.453208,2018,Avda Los Majuelos (Pasado Plaza San Félix)
-16.307575,28.449419,2019,Entrada Los Andenes (Bis)
-16.30831,28.450138,2020,Los Andenes (Urb Gramal)(bis)
-16.308617,28.458068,2021,C Vecinos
-16.307809,28.459936,2022,C Achaman
-16.308993,28.464479,2023,Cmno San Bartolome (Iglesia) (Bis)
-16.31151,28.468195,2024,Cmnosan Bartolome  N 69 (Guajara)
-16.312665,28.47243,2025,Cmnos Bartolome  N 44 (Cvenezuela) (Bis)
-16.313939,28.477204,2026,Trasera Viera Y Clavijo
-16.3035,28.463479,2027,Las Chumberas
-16.29777,28.455724,2029,Avda La Libertad (Parque)
-16.297335,28.445911,2030,C/ Los Charcos (Salida S Matias)
-16.297327,28.443875,2031,C/ Sto Tomas De Aquino (Confiteria )
-16.297573,28.455832,2032,Avda La Libertad (Casa Hyunday)
-16.304693,28.458628,2033,Avda La Libertad (Telefonica)
-16.311366,28.49686,2039,Camino Las Peras N22
-16.309003,28.4994,2040,Camino Las Mercedes N10
-16.306751,28.501715,2041,Camino Las Mercedes (Pasado N32)
-16.305184,28.503481,2042,Camino Las Mercedes N 44
-16.303747,28.505003,2043,Camino Las Mercedes N 60
-16.301606,28.507316,2044,Camino  Las Mercedes N98
-16.2996,28.5099,2045,Camino Las Mercedes (Pasado N136)(cruz De Los Ala
-16.299535,28.511445,2046,Camino Las Mercedes (Frente N18)
-16.298817,28.512833,2047,Camino Las Mercedes N 178
-16.297389,28.515217,2048,Camino Las Mercedes (Frente N231)
-16.295561,28.517223,2049,Camino Las Mercedes N 260
-16.294942,28.519161,2050,Las Mercedes (Cvueltas Blancas)
-16.295038,28.519045,2051,Las Mercedes (Cvueltas Blancas)(bis)
-16.295607,28.517191,2052,Camino Las Mercedes N 249
-16.297347,28.515203,2053,Camino Las Mercedes N231
-16.2988,28.512861,2054,Camino Las Mercedes N 211
-16.299586,28.5116,2055,Camino Las Mercedes N18
-16.299709,28.509809,2056,Camino Las Mercedes  N157 (Cruz De Los Alamos)
-16.301951,28.507023,2057,Camino  Las Mercedes N 117
-16.304014,28.504807,2058,Camino Las Mercedes N 85
-16.305222,28.503539,2059,Camino Las Mercedes N 61
-16.30691,28.501699,2060,Camino Las Mercedes N43
-16.308911,28.499551,2061,Camino Las Mercedes N13
-16.311904,28.496024,2062,Camino Las Peras N 17
-16.296137,28.512904,2063,Camino Jardina (Cr Cmo Gonzalianez)
-16.294823,28.514129,2064,Camino Jardina N 60
-16.291409,28.515706,2065,Camino Jardina  (Frente Iglesia)
-16.288602,28.516519,2066,Camino Jardina (Frente Rest El Drago)
-16.287174,28.5174,2067,Jardina (Asociacion Vecinos)
-16.286172,28.518469,2068,Jardina (Esq C/ Flor)
-16.286245,28.519512,2069,Jardina (Esq C/ El Pinar)
-16.285676,28.520342,2070,Jardina (Cruce C/alta)
-16.286436,28.51935,2071,Jardina (Esq C/ El Pinar) (Bis)
-16.286305,28.518252,2072,Jardina (Esq C/ Flor)(bis)
-16.287277,28.517345,2073,Jardina N 93 (Asociacion Vecinos)
-16.288851,28.516495,2074,Camino Jardina  N 77
-16.291329,28.515634,2075,Camino Jardina N 57 (Iglesia)
-16.294854,28.514215,2076,Camino Jardina N 60 (Bis)
-16.29626,28.512848,2077,Camino Jardina  N 33
-16.305712,28.513204,2078,C/ Mercedes N2 (La Timplina)
-16.302916,28.514568,2079,C/ Mercedes Frente N55
-16.301029,28.515566,2080,C/ Mercedes  Frente N75 (P Can)
-16.297918,28.517779,2081,C/ Mercedes N88 (Garajes De Transmersa)
-16.295839,28.519872,2082,C/ Mercedes N118 (Cruce El Camino)
-16.294897,28.521016,2083,C/ Mercedes (Entrada La Plaza)
-16.293478,28.522839,2084,C/ Mercedes (Bar Melian)
-16.291521,28.525017,2085,Las Mercedes
-16.289254,28.526115,2086,Las Mercedes
-16.291573,28.524879,2087,C/ Mercedes N 175
-16.293304,28.52274,2088,C/ Mercedes N159 (Bar Melian)
-16.29502,28.52095,2089,C/ Mercedes N151(entrada La Plaza)
